DateTime,IsoWeekday,A,B,C,G,H,P,U
2018-11-30 18:30:01.406925,5,211,361,159,114,85,105,214
2018-11-30 18:45:00.838259,5,264,362,174,127,101,106,224
2018-11-30 19:00:01.453533,5,300,352,178,161,126,115,231
2018-11-30 19:15:00.858861,5,315,329,193,202,159,117,244
2018-11-30 19:30:01.184163,5,315,267,196,210,172,123,257
2018-11-30 19:45:00.831469,5,276,209,182,209,177,114,268
2018-11-30 20:00:01.233765,5,241,172,174,205,173,101,293
2018-11-30 20:15:00.831066,5,209,137,185,206,173,104,315
2018-11-30 20:30:01.183368,5,178,165,193,227,202,103,322
2018-11-30 20:45:00.859701,5,196,214,216,230,203,111,339
2018-11-30 21:00:01.442971,5,210,319,301,255,237,109,354
2018-11-30 21:15:00.855307,5,266,503,392,281,264,115,376
2018-11-30 21:30:01.189606,5,364,730,516,314,311,129,417
2018-11-30 21:45:00.848907,5,504,1016,707,400,409,138,458
2018-11-30 22:00:01.417176,5,748,1287,921,491,516,157,519
2018-11-30 22:15:01.018511,5,1008,1630,1213,674,727,171,568
2018-11-30 22:30:01.328810,5,1205,1843,1377,794,851,178,616
2018-11-30 22:45:00.788112,5,1310,1975,1492,857,926,180,635
2018-11-30 23:00:01.490414,5,1374,2060,1547,901,974,189,658
2018-11-30 23:15:01.043716,5,1430,2176,1633,953,1031,193,673
2018-11-30 23:30:01.187016,5,1451,2223,1669,983,1069,193,682
2018-11-30 23:45:00.802350,5,1503,2276,1711,1023,1104,195,687
2018-12-01 00:00:01.586619,6,1545,2333,1749,1064,1137,197,694
2018-12-01 00:15:00.808952,6,1583,2378,1779,1114,1178,202,703
2018-12-01 00:30:01.181253,6,1635,2432,1806,1132,1199,206,708
2018-12-01 00:45:00.847506,6,1659,2463,1815,1188,1253,213,714
2018-12-01 01:00:01.632824,6,1668,2489,1823,1205,1266,218,722
2018-12-01 01:15:00.836157,6,1684,2513,1833,1218,1284,233,728
2018-12-01 01:30:01.167459,6,1690,2531,1840,1226,1289,235,733
2018-12-01 01:45:00.862760,6,1700,2543,1846,1272,1325,236,735
2018-12-01 02:00:01.212061,6,1716,2555,1850,1300,1351,240,743
2018-12-01 02:15:00.847394,6,1721,2566,1856,1321,1372,240,746
2018-12-01 02:30:01.398663,6,1734,2572,1864,1363,1399,240,746
2018-12-01 02:45:07.221600,6,1753,2575,1873,1400,1427,242,747
2018-12-01 03:00:06.274928,6,1766,2578,1883,1443,1462,243,751
2018-12-01 03:15:01.820356,6,1769,2581,1887,1456,1470,246,752
2018-12-01 03:30:01.350691,6,1773,2585,1888,1466,1477,247,751
2018-12-01 03:45:00.838025,6,1771,2588,1889,1471,1478,249,757
2018-12-01 04:00:01.185293,6,1774,2586,1889,1475,1479,249,758
2018-12-01 04:15:02.833562,6,1777,2586,1889,1473,1478,249,758
2018-12-01 04:30:00.853928,6,1778,2585,1894,1476,1480,249,758
2018-12-01 04:45:00.849229,6,1778,2585,1894,1474,1481,249,758
2018-12-01 05:00:01.208529,6,1780,2587,1895,1474,1481,249,759
2018-12-01 05:15:00.827832,6,1780,2586,1895,1477,1482,249,773
2018-12-01 05:30:00.988132,6,1779,2583,1896,1476,1481,249,774
2018-12-01 05:45:01.053433,6,1780,2581,1896,1475,1481,247,774
2018-12-01 06:00:01.220735,6,1778,2581,1896,1472,1480,248,774
2018-12-01 06:15:00.838068,6,1779,2582,1894,1475,1484,248,773
2018-12-01 06:30:01.189338,6,1778,2578,1890,1471,1477,248,774
2018-12-01 06:45:00.805670,6,1777,2568,1880,1473,1475,248,774
2018-12-01 07:00:01.033972,6,1776,2563,1874,1471,1476,248,773
2018-12-01 07:15:00.836272,6,1771,2561,1869,1465,1468,248,772
2018-12-01 07:30:01.179574,6,1767,2555,1865,1465,1466,249,772
2018-12-01 07:45:00.836876,6,1755,2546,1852,1459,1460,248,772
2018-12-01 08:00:01.054175,6,1738,2535,1835,1446,1448,248,773
2018-12-01 08:15:00.837478,6,1722,2518,1789,1431,1432,249,771
2018-12-01 08:30:01.608781,6,1691,2489,1739,1412,1413,249,770
2018-12-01 08:45:00.851080,6,1664,2450,1685,1389,1378,249,763
2018-12-01 09:00:01.062382,6,1605,2384,1616,1340,1337,285,769
2018-12-01 09:15:01.365684,6,1543,2311,1532,1284,1284,285,743
2018-12-01 09:30:01.116985,6,1455,2227,1408,1228,1229,281,724
2018-12-01 09:45:00.865317,6,1312,2119,1236,1156,1155,270,708
2018-12-01 10:00:01.033620,6,1156,1971,1023,1070,1051,264,685
2018-12-01 10:15:00.912920,6,1010,1809,822,1023,988,252,646
2018-12-01 10:30:00.950222,6,854,1617,637,978,926,227,607
2018-12-01 10:45:00.847523,6,744,1451,493,920,876,213,576
2018-12-01 11:00:00.884825,6,598,1269,341,874,818,196,531
2018-12-01 11:15:00.853126,6,467,1087,229,807,773,172,490
2018-12-01 11:30:01.068427,6,341,955,154,757,732,153,463
2018-12-01 11:45:00.861728,6,252,815,102,690,679,131,440
2018-12-01 12:00:00.852062,6,168,690,67,624,620,117,414
2018-12-01 12:15:01.250331,6,111,557,51,548,543,94,375
2018-12-01 12:30:01.541632,6,70,472,35,497,492,78,356
2018-12-01 12:45:00.850965,6,60,356,30,469,464,63,325
2018-12-01 13:00:01.241266,6,48,265,26,432,429,63,297
2018-12-01 13:15:00.889567,6,43,184,36,399,394,43,278
2018-12-01 13:30:01.406870,6,41,125,54,363,360,42,258
2018-12-01 13:45:00.851171,6,61,44,66,335,328,54,247
2018-12-01 14:00:01.688440,6,62,FULL,49,304,303,,226
2018-12-01 14:15:00.908774,6,56,22,36,289,286,61,219
2018-12-01 14:30:00.942052,6,55,27,13,264,261,53,212
2018-12-01 14:45:00.843407,6,41,FULL,16,221,219,53,206
2018-12-01 15:00:01.347677,6,33,FULL,22,191,186,67,201
2018-12-01 15:15:00.873010,6,28,28,22,193,186,68,199
2018-12-01 15:30:01.528280,6,33,64,21,160,156,67,196
2018-12-01 15:45:00.827613,6,36,94,50,157,155,67,200
2018-12-01 16:00:01.768883,6,42,121,62,153,148,81,201
2018-12-01 16:15:00.867216,6,39,160,28,157,157,79,218
2018-12-01 16:30:01.411517,6,42,199,24,156,150,75,245
2018-12-01 16:45:00.839809,6,54,240,53,179,176,72,253
2018-12-01 17:00:01.360119,6,49,278,45,213,207,73,271
2018-12-01 17:30:01.240723,6,52,320,54,231,225,72,318
2018-12-01 17:45:00.841055,6,45,349,60,220,218,77,336
2018-12-01 18:00:01.406326,6,39,351,66,207,206,70,345
2018-12-01 18:15:00.902655,6,66,364,94,211,213,77,340
2018-12-01 18:30:01.369928,6,69,355,120,224,223,73,351
2018-12-01 18:45:00.838262,6,61,335,142,239,229,77,356
2018-12-01 19:00:01.315562,6,67,304,130,220,211,75,370
2018-12-01 19:15:00.882864,6,83,277,111,224,220,63,361
2018-12-01 19:30:01.026165,6,74,237,109,256,238,60,349
2018-12-01 19:45:00.822466,6,55,217,113,248,243,46,351
2018-12-01 20:00:00.921767,6,55,238,100,257,249,35,346
2018-12-01 20:15:00.876069,6,47,287,108,261,252,33,348
2018-12-01 20:30:00.879402,6,79,358,141,268,259,36,356
2018-12-01 20:45:00.855703,6,135,450,196,258,248,57,367
2018-12-01 21:00:01.244973,6,208,603,318,295,290,75,400
2018-12-01 21:15:00.838307,6,311,758,473,352,329,91,432
2018-12-01 21:30:01.206608,6,462,972,650,384,370,114,470
2018-12-01 21:45:00.840909,6,613,1247,843,463,464,145,517
2018-12-01 22:00:06.025050,6,818,1498,1069,610,600,180,566
2018-12-01 22:15:00.855511,6,1109,1824,1318,820,835,211,634
2018-12-01 22:30:01.021813,6,1306,2043,1497,914,951,224,680
2018-12-01 22:45:00.872114,6,1392,2194,1595,973,1017,239,714
2018-12-01 23:00:01.330416,6,1451,2267,1644,1011,1060,248,735
2018-12-01 23:15:00.823748,6,1497,2323,1695,1052,1103,258,745
2018-12-01 23:30:01.334018,6,1517,2368,1719,1085,1135,259,749
2018-12-01 23:45:00.939351,6,1530,2405,1726,1105,1154,262,751
2018-12-02 00:00:01.384622,7,1567,2427,1735,1128,1183,266,760
2018-12-02 00:15:05.831795,7,1608,2463,1754,1171,1219,269,767
2018-12-02 00:30:00.856254,7,1635,2479,1771,1213,1261,272,775
2018-12-02 00:45:00.851556,7,1654,2496,1797,1245,1287,273,778
2018-12-02 01:00:01.338858,7,1666,2523,1801,1253,1295,289,789
2018-12-02 01:15:00.832159,7,1675,2549,1810,1264,1308,294,800
2018-12-02 01:30:01.196460,7,1682,2552,1812,1281,1323,295,800
2018-12-02 01:45:00.889763,7,1691,2556,1817,1299,1337,298,801
2018-12-02 02:00:01.228062,7,1710,2563,1829,1339,1369,298,802
2018-12-02 02:15:00.855396,7,1720,2567,1836,1375,1404,299,801
2018-12-02 02:30:01.183665,7,1744,2569,1842,1410,1433,299,801
2018-12-02 02:45:07.505087,7,1753,2573,1850,1432,1450,298,801
2018-12-02 03:00:03.740516,7,1763,2577,1860,1457,1468,298,801
2018-12-02 03:15:00.838914,7,1768,2578,1862,1457,1468,300,803
2018-12-02 03:30:01.350182,7,1769,2580,1864,1462,1470,300,805
2018-12-02 03:45:00.812515,7,1769,2580,1866,1467,1474,301,808
2018-12-02 04:00:01.493784,7,1773,2582,1866,1468,1475,302,808
2018-12-02 04:15:00.825099,7,1775,2584,1866,1468,1474,301,813
2018-12-02 04:30:01.353386,7,1778,2590,1866,1471,1477,301,813
2018-12-02 04:45:00.807720,7,1776,2589,1867,1470,1476,301,812
2018-12-02 05:00:01.475989,7,1777,2590,1868,1471,1477,301,812
2018-12-02 05:15:02.256291,7,1776,2589,1865,1472,1477,301,815
2018-12-02 05:30:00.788624,7,1778,2595,1869,1472,1478,301,815
2018-12-02 05:45:00.843921,7,1777,2594,1869,1470,1478,301,815
2018-12-02 06:00:01.204227,7,1775,2593,1869,1470,1477,301,815
2018-12-02 06:15:00.827560,7,1777,2595,1868,1467,1476,301,815
2018-12-02 06:30:01.391828,7,1775,2593,1866,1470,1478,300,815
2018-12-02 06:45:00.805162,7,1774,2591,1854,1468,1473,301,814
2018-12-02 07:00:01.574432,7,1774,2591,1845,1464,1471,301,814
2018-12-02 07:15:00.814764,7,1772,2589,1841,1467,1471,301,814
2018-12-02 07:30:00.851065,7,1768,2589,1837,1465,1470,300,814
2018-12-02 07:45:00.861366,7,1766,2588,1828,1462,1468,301,814
2018-12-02 08:00:01.045668,7,1754,2581,1813,1456,1463,303,812
2018-12-02 08:15:00.821970,7,1747,2570,1798,1447,1454,301,810
2018-12-02 08:30:01.276271,7,1726,2561,1778,1432,1450,302,809
2018-12-02 08:45:00.818603,7,1698,2531,1751,1417,1431,302,804
2018-12-02 09:00:01.399873,7,1657,2484,1702,1380,1398,303,798
2018-12-02 09:15:00.801207,7,1595,2440,1600,1333,1344,302,791
2018-12-02 09:30:01.439476,7,1493,2362,1475,1275,1277,300,787
2018-12-02 09:45:00.865809,7,1358,2262,1290,1192,1186,294,769
2018-12-02 10:00:05.500951,7,1179,2093,1036,1115,1081,282,753
2018-12-02 10:15:01.691380,7,985,1873,764,1024,983,261,719
2018-12-02 10:30:01.027713,7,821,1636,531,954,906,242,691
2018-12-02 10:45:00.846015,7,644,1450,328,890,840,209,645
2018-12-02 11:00:01.040317,7,478,1244,171,808,774,188,606
2018-12-02 11:15:00.870616,7,332,1020,77,708,693,162,551
2018-12-02 11:30:01.593920,7,182,820,20,611,604,133,522
2018-12-02 11:45:01.183218,7,87,647,FULL,509,506,114,491
2018-12-02 12:00:15.384074,7,43,448,FULL,416,414,102,463
2018-12-02 12:15:02.849790,7,15,278,15,330,328,76,419
2018-12-02 12:30:01.250124,7,15,136,12,259,260,60,377
2018-12-02 12:45:00.856456,7,FULL,FULL,16,172,172,40,351
2018-12-02 13:00:01.487726,7,FULL,FULL,FULL,128,124,35,320
2018-12-02 13:15:00.899059,7,FULL,FULL,FULL,59,53,19,283
2018-12-02 13:30:01.297360,7,FULL,FULL,FULL,FULL,FULL,FULL,250
2018-12-02 13:45:00.877661,7,FULL,FULL,FULL,FULL,FULL,FULL,197
2018-12-02 14:00:01.093962,7,12,23,FULL,FULL,FULL,FULL,180
2018-12-02 14:15:00.917264,7,FULL,FULL,FULL,FULL,FULL,4,143
2018-12-02 14:30:01.423565,7,FULL,24,FULL,FULL,FULL,FULL,121
2018-12-02 14:45:00.870899,7,FULL,23,FULL,8,FULL,6,115
2018-12-02 15:00:01.473168,7,FULL,38,FULL,FULL,FULL,13,110
2018-12-02 15:15:03.477405,7,FULL,35,FULL,8,FULL,19,100
2018-12-02 15:30:01.107803,7,FULL,44,14,9,FULL,21,117
2018-12-02 15:45:00.866103,7,FULL,43,20,35,31,23,130
2018-12-02 16:00:01.306394,7,10,52,21,55,47,28,147
2018-12-02 16:15:00.862706,7,FULL,65,16,107,89,30,169
2018-12-02 16:30:01.327008,7,9,67,FULL,134,126,30,185
2018-12-02 16:45:00.849309,7,11,110,17,187,183,46,227
2018-12-02 17:00:01.522611,7,FULL,110,FULL,192,185,41,250
2018-12-02 17:15:00.932911,7,20,147,18,187,179,51,271
2018-12-02 17:30:00.983244,7,25,134,17,189,184,54,285
2018-12-02 17:45:00.861547,7,33,176,21,202,196,58,303
2018-12-02 18:00:01.642815,7,38,226,19,203,198,63,320
2018-12-02 18:15:00.869149,7,47,252,31,223,206,76,335
2018-12-02 18:30:01.479418,7,55,298,35,228,216,82,353
2018-12-02 18:45:00.858751,7,56,344,38,246,228,89,370
2018-12-02 19:00:01.471053,7,64,373,30,242,225,95,387
2018-12-02 19:15:00.892354,7,77,381,46,257,238,111,403
2018-12-02 19:30:01.408655,7,120,398,79,272,256,114,406
2018-12-02 19:45:00.823957,7,125,420,98,271,252,114,401
2018-12-02 20:00:01.489258,7,152,457,134,272,262,114,416
2018-12-02 20:15:00.846591,7,198,556,192,279,268,121,434
2018-12-02 20:30:01.016892,7,250,664,275,300,292,135,467
2018-12-02 20:45:00.817193,7,331,820,370,312,312,152,488
2018-12-02 21:00:01.269464,7,420,1020,486,353,362,174,532
2018-12-02 21:15:00.853797,7,546,1225,634,416,453,195,563
2018-12-02 21:30:01.226097,7,724,1486,818,501,520,216,600
2018-12-02 21:45:00.799398,7,897,1710,1039,594,631,236,643
2018-12-02 22:00:01.179701,7,1087,1950,1227,713,768,260,689
2018-12-02 22:15:00.854002,7,1364,2217,1501,864,923,276,742
2018-12-02 22:30:01.368303,7,1530,2372,1660,951,1009,287,769
2018-12-02 22:45:00.813636,7,1585,2426,1711,1008,1071,288,779
2018-12-02 23:00:06.344746,7,1603,2463,1748,1057,1124,295,785
2018-12-02 23:15:00.902239,7,1625,2500,1785,1123,1184,298,786
2018-12-02 23:30:00.984539,7,1647,2523,1810,1167,1223,298,789
2018-12-02 23:45:00.858842,7,1658,2537,1831,1207,1263,300,794
2018-12-03 00:00:01.513111,1,1673,2546,1844,1247,1296,301,796
2018-12-03 00:15:00.800443,1,1703,2555,1858,1286,1325,301,800
2018-12-03 00:30:01.179745,1,1719,2568,1877,1302,1338,300,806
2018-12-03 00:45:00.793046,1,745,2575,871,1308,1345,299,807
2018-12-03 01:00:01.248348,1,745,2576,873,1311,1348,302,807
2018-12-03 01:15:00.840649,1,748,2581,874,1330,1366,303,809
2018-12-03 01:30:01.133951,1,753,2587,883,1368,1401,304,812
2018-12-03 01:45:00.797283,1,761,2594,887,1390,1415,305,812
2018-12-03 02:00:00.998585,1,766,2598,888,1407,1429,305,813
2018-12-03 02:15:00.876887,1,773,2594,890,1425,1446,305,813
2018-12-03 02:30:01.328162,1,778,2601,891,1428,1449,305,813
2018-12-03 02:45:01.028489,1,781,2603,891,1450,1467,306,813
2018-12-03 03:00:00.844791,1,789,2603,891,1465,1479,306,813
2018-12-03 03:15:00.857091,1,792,2610,896,1478,1490,308,815
2018-12-03 03:30:01.163393,1,794,2612,896,1477,1490,308,815
2018-12-03 03:45:00.826694,1,794,2610,896,1478,1489,308,817
2018-12-03 04:00:13.216613,1,794,2610,896,1479,1490,308,816
2018-12-03 04:15:01.834296,1,795,2612,895,1481,1490,308,817
2018-12-03 04:30:01.189603,1,795,2612,896,1481,1491,308,817
2018-12-03 04:45:00.818931,1,795,2614,895,1478,1489,308,816
2018-12-03 05:00:00.987233,1,795,2614,895,1480,1490,308,816
2018-12-03 05:15:00.865533,1,797,2614,894,1482,1489,308,825
2018-12-03 05:30:00.933835,1,795,2612,895,1478,1489,308,825
2018-12-03 05:45:00.848136,1,797,2613,895,1475,1486,308,825
2018-12-03 06:00:01.255437,1,796,2606,892,1471,1481,308,824
2018-12-03 06:15:00.843739,1,796,2594,890,1470,1476,308,823
2018-12-03 06:30:00.973040,1,791,2570,884,1467,1470,308,817
2018-12-03 06:45:00.847341,1,784,2532,868,1450,1449,307,798
2018-12-03 07:00:01.239643,1,776,2485,852,1430,1430,308,784
2018-12-03 07:15:00.859976,1,767,2436,837,1409,1397,306,768
2018-12-03 07:30:00.847276,1,745,2366,817,1386,1377,305,748
2018-12-03 07:45:00.878578,1,722,2291,789,1205,1245,305,638
2018-12-03 08:00:01.544847,1,678,2205,764,1180,1207,303,622
2018-12-03 08:15:00.803180,1,638,2104,733,1135,1164,300,603
2018-12-03 08:30:01.419450,1,578,1940,672,1071,1103,298,577
2018-12-03 08:45:00.827782,1,509,1785,593,1013,1029,296,548
2018-12-03 09:00:01.463085,1,412,1613,509,923,928,299,525
2018-12-03 09:15:00.820386,1,375,1537,475,889,892,299,456
2018-12-03 09:30:01.189687,1,227,1257,306,732,728,299,379
2018-12-03 09:45:00.857988,1,132,1098,213,610,608,298,350
2018-12-03 10:00:01.247290,1,59,952,91,486,484,295,330
2018-12-03 10:15:00.862623,1,295,808,299,370,370,290,302
2018-12-03 10:30:01.180894,1,208,658,189,280,278,274,275
2018-12-03 10:45:00.884226,1,130,528,93,188,187,262,251
2018-12-03 11:00:04.129431,1,83,447,43,131,131,249,229
2018-12-03 11:15:00.806828,1,38,351,16,80,79,228,213
2018-12-03 11:30:00.980130,1,FULL,238,18,39,37,205,189
2018-12-03 11:45:01.439431,1,12,147,17,22,14,193,157
2018-12-03 12:00:00.856732,1,FULL,85,FULL,FULL,FULL,174,140
2018-12-03 12:15:00.838034,1,FULL,FULL,FULL,FULL,FULL,154,121
2018-12-03 12:30:00.849334,1,FULL,FULL,12,FULL,FULL,139,81
2018-12-03 12:45:00.814668,1,FULL,FULL,12,FULL,FULL,125,44
2018-12-03 13:00:01.391937,1,FULL,FULL,FULL,FULL,FULL,95,12
2018-12-03 13:15:00.814273,1,FULL,FULL,FULL,FULL,FULL,74,FULL
2018-12-03 13:30:01.010571,1,FULL,FULL,FULL,FULL,FULL,42,FULL
2018-12-03 13:45:00.995873,1,FULL,FULL,9,FULL,FULL,10,FULL
2018-12-03 14:00:01.250175,1,FULL,FULL,16,FULL,FULL,FULL,7
2018-12-03 14:15:00.825475,1,FULL,FULL,18,FULL,FULL,FULL,FULL
2018-12-03 14:30:01.172776,1,12,FULL,FULL,FULL,FULL,9,FULL
2018-12-03 14:45:00.815079,1,21,FULL,FULL,FULL,FULL,9,FULL
2018-12-03 15:00:01.526380,1,7,FULL,15,FULL,FULL,7,8
2018-12-03 15:15:00.862683,1,FULL,FULL,FULL,FULL,FULL,7,FULL
2018-12-03 15:30:01.180982,1,FULL,FULL,FULL,8,FULL,10,FULL
2018-12-03 15:45:00.843316,1,FULL,FULL,12,FULL,FULL,20,13
2018-12-03 16:00:01.223578,1,FULL,54,FULL,FULL,FULL,20,20
2018-12-03 16:15:00.859919,1,FULL,62,8,20,22,26,22
2018-12-03 16:30:01.187223,1,12,85,16,16,10,43,35
2018-12-03 16:45:00.799522,1,40,129,40,38,21,62,93
2018-12-03 17:00:01.013822,1,33,183,38,47,30,77,109
2018-12-03 17:15:00.886125,1,51,236,45,81,65,96,137
2018-12-03 17:30:01.197424,1,68,283,86,100,81,119,151
2018-12-03 17:45:00.803726,1,110,372,128,149,117,137,165
2018-12-03 18:00:01.441028,1,169,436,164,189,155,141,188
2018-12-03 18:15:00.843365,1,232,534,226,248,204,148,220
2018-12-03 18:30:01.197630,1,356,595,286,295,252,153,260
2018-12-03 18:45:00.827963,1,466,646,293,341,301,161,284
2018-12-03 19:00:01.044265,1,586,680,283,403,349,169,311
2018-12-03 19:15:00.820566,1,623,669,295,447,392,169,328
2018-12-03 19:30:01.570837,1,636,700,337,499,429,180,353
2018-12-03 19:45:03.865072,1,635,700,362,542,462,181,380
2018-12-03 20:00:01.468472,1,615,717,368,555,478,179,409
2018-12-03 20:15:00.827771,1,612,771,407,572,483,176,427
2018-12-03 20:30:01.195072,1,636,848,467,602,517,183,440
2018-12-03 20:45:00.847374,1,656,947,562,614,534,196,456
2018-12-03 21:00:01.428682,1,729,1114,675,649,563,206,481
2018-12-03 21:15:00.836009,1,812,1298,790,704,642,214,511
2018-12-03 21:30:01.413290,1,903,1496,942,765,725,223,552
2018-12-03 21:45:00.800611,1,1056,1704,1121,834,803,239,595
2018-12-03 22:00:01.023913,1,1233,1904,1309,915,905,253,638
2018-12-03 22:15:00.881214,1,1431,2159,1527,1021,1043,268,682
2018-12-03 22:30:01.416483,1,1522,2280,1633,1086,1113,276,716
2018-12-03 22:45:00.832816,1,1569,2369,1691,1133,1170,279,733
2018-12-03 23:00:01.438117,1,1608,2416,1733,1181,1222,284,750
2018-12-03 23:15:00.845419,1,1635,2460,1779,1213,1249,283,765
2018-12-03 23:30:01.184720,1,1650,2487,1810,1232,1269,284,775
2018-12-03 23:45:00.832053,1,1662,2508,1820,1249,1282,290,779
2018-12-04 00:00:01.358323,2,1678,2537,1839,1271,1303,296,788
2018-12-04 00:15:00.853656,2,1697,2553,1857,1311,1346,297,792
2018-12-04 00:30:01.434926,2,1719,2572,1868,1332,1360,297,793
2018-12-04 00:45:00.866260,2,757,2572,854,1344,1364,297,799
2018-12-04 01:00:01.464529,2,760,2577,856,1348,1366,300,800
2018-12-04 01:15:00.861862,2,764,2591,862,1355,1375,303,800
2018-12-04 01:30:01.181162,2,771,2593,866,1377,1401,303,802
2018-12-04 01:45:00.837463,2,776,2594,868,1395,1417,303,802
2018-12-04 02:00:01.484765,2,782,2602,872,1415,1431,305,808
2018-12-04 02:15:00.832067,2,787,2603,875,1436,1453,305,806
2018-12-04 02:30:00.849400,2,788,2602,879,1442,1456,305,808
2018-12-04 02:45:00.810701,2,789,2603,879,1446,1458,305,809
2018-12-04 03:00:01.354970,2,796,2609,878,1464,1472,305,810
2018-12-04 03:15:00.844304,2,797,2612,885,1466,1473,305,810
2018-12-04 03:30:01.167605,2,797,2611,885,1471,1476,305,812
2018-12-04 03:45:00.821906,2,797,2610,886,1474,1481,305,811
2018-12-04 04:00:01.236207,2,797,2609,886,1473,1480,305,813
2018-12-04 04:15:00.819508,2,798,2608,886,1476,1482,305,814
2018-12-04 04:30:08.075588,2,799,2609,886,1473,1481,305,813
2018-12-04 04:45:01.611112,2,799,2610,886,1476,1481,304,813
2018-12-04 05:00:08.423189,2,799,2610,887,1478,1482,304,812
2018-12-04 05:15:01.941682,2,798,2610,887,1474,1478,304,828
2018-12-04 05:30:01.181016,2,798,2606,887,1473,1478,304,827
2018-12-04 05:45:00.865348,2,798,2605,887,1474,1478,304,827
2018-12-04 06:00:01.195617,2,796,2597,885,1468,1476,304,826
2018-12-04 06:15:00.834939,2,796,2591,877,1461,1472,303,825
2018-12-04 06:30:01.183252,2,791,2574,868,1460,1463,303,820
2018-12-04 06:45:00.822554,2,781,2535,855,1442,1446,301,802
2018-12-04 07:00:01.335856,2,773,2478,831,1421,1429,300,785
2018-12-04 07:15:03.616060,2,764,2426,813,1399,1396,295,753
2018-12-04 07:30:01.185457,2,747,2366,799,1378,1362,294,737
2018-12-04 07:45:00.804758,2,736,2287,776,1204,1248,293,638
2018-12-04 08:00:01.193060,2,690,2166,751,1168,1194,290,616
2018-12-04 08:15:00.841393,2,652,2055,710,1133,1144,284,596
2018-12-04 08:30:00.842694,2,601,1912,666,1074,1066,281,572
2018-12-04 08:45:00.835996,2,545,1749,596,1019,994,276,547
2018-12-04 09:00:01.231265,2,458,1557,513,956,918,273,506
2018-12-04 09:15:07.271407,2,
2018-12-04 09:30:01.415868,2,271,1195,283,734,720,270,432
2018-12-04 09:45:00.837201,2,168,1023,180,600,597,270,386
2018-12-04 10:00:14.196087,2,79,878,53,484,479,267,345
2018-12-04 10:15:01.895771,2,309,719,276,366,366,259,302
2018-12-04 10:30:01.310105,2,237,578,177,276,274,249,265
2018-12-04 10:45:00.836437,2,153,473,103,217,215,238,242
2018-12-04 11:00:01.185707,2,85,372,26,158,157,227,223
2018-12-04 11:15:00.823040,2,29,278,FULL,115,113,208,195
2018-12-04 11:30:01.174309,2,FULL,178,8,77,75,198,184
2018-12-04 11:45:01.256611,2,FULL,89,16,34,33,184,165
2018-12-04 12:00:01.229943,2,FULL,FULL,FULL,FULL,FULL,162,152
2018-12-04 12:15:00.840245,2,FULL,FULL,FULL,FULL,FULL,146,118
2018-12-04 12:30:01.501514,2,FULL,FULL,FULL,FULL,FULL,119,74
2018-12-04 12:45:00.791848,2,FULL,FULL,11,FULL,FULL,91,44
2018-12-04 13:00:01.170149,2,FULL,FULL,26,FULL,FULL,70,12
2018-12-04 13:15:00.844451,2,FULL,FULL,13,FULL,FULL,38,FULL
2018-12-04 13:30:01.702753,2,FULL,FULL,FULL,FULL,FULL,4,FULL
2018-12-04 13:45:00.879085,2,15,FULL,FULL,FULL,FULL,6,FULL
2018-12-04 14:00:01.204354,2,12,FULL,FULL,FULL,FULL,6,FULL
2018-12-04 14:15:00.817687,2,FULL,FULL,FULL,FULL,FULL,6,FULL
2018-12-04 14:30:01.109989,2,FULL,FULL,11,FULL,FULL,FULL,FULL
2018-12-04 14:45:00.827291,2,FULL,FULL,FULL,FULL,FULL,4,FULL
2018-12-04 15:00:01.578560,2,FULL,FULL,FULL,FULL,FULL,7,FULL
2018-12-04 15:15:00.803893,2,FULL,FULL,FULL,FULL,FULL,FULL,7
2018-12-04 15:30:01.195194,2,FULL,FULL,FULL,FULL,FULL,6,FULL
2018-12-04 15:45:00.808496,2,19,FULL,8,FULL,FULL,FULL,FULL
2018-12-04 16:00:01.031797,2,17,43,FULL,FULL,FULL,6,9
